,AcresBurned,ArchiveYear,Counties,CountyIds,CrewsInvolved,Fatalities,Latitude,Longitude,Name,PersonnelInvolved,Started,StructuresDamaged,StructuresDestroyed,UniqueId,Year,Month,Year-Month
1397,54612.0,2019,Plumas,32,,,40.061389,-120.68055600000001,Walker Fire,468.0,2019-09-04 15:17:31+00:00,,,3a48b649-8714-433d-9952-ff2bf9e8c90a,2019,09,2019-09
1398,14217.0,2019,Modoc,25,,,41.79591,-121.260305,Tucker Fire,,2019-07-28 15:58:00+00:00,,,2939928b-0308-4d76-b232-246f064ddd11,2019,07,2019-07
1399,10296.0,2019,Inyo,14,8.0,,37.034,-118.345,Taboose Fire,269.0,2019-09-06 12:43:35+00:00,,,e7ea56c5-4290-4406-b0a5-c9d1718e9700,2019,09,2019-09
1400,9999.0,2019,Ventura,56,17.0,,34.302212,-118.997115,Maria Fire ,626.0,2019-10-31 20:58:28+00:00,,4.0,31852a71-e639-496f-9e7d-0968d1c218b3,2019,10,2019-10
1401,8838.0,2019,Tehama,52,53.0,,40.12,-122.64,Red Bank Fire,1936.0,2019-09-05 13:19:56+00:00,,2.0,14ad161c-bfc6-41ae-af84-a464084a4142,2019,09,2019-09
1402,8799.0,2019,Los Angeles,19,,1.0,34.329879999999996,-118.48161,Saddle Ridge Fire,206.0,2019-10-10 21:02:00+00:00,88.0,19.0,c52717d6-0297-4c5b-a0f1-f17abcd7ac27,2019,10,2019-10
1403,5737.0,2019,Modoc,25,,,41.748000000000005,-121.056,Lone Fire,40.0,2019-09-06 11:34:27+00:00,,,81977367-45ad-4962-92f3-ae30f22ef723,2019,09,2019-09
1404,5563.0,2019,Mariposa,22,,,37.604638,-119.96606000000001,Briceburg Fire,19.0,2019-10-06 16:15:12+00:00,,1.0,e7aeb204-15af-4a2a-8f2a-bfd2c8dbe411,2019,10,2019-10
1405,5332.0,2019,Tehama,52,,,40.109,-122.789,South Fire,,2019-09-05 19:59:46+00:00,,,38d46a2f-d1f6-4ed8-a502-e57e393844ea,2019,09,2019-09
1406,4840.0,2019,Mono,26,,,37.826,-118.87200000000001,Springs Fire,,2019-09-06 11:24:11+00:00,,,226da8c8-26c0-49d7-b5ef-952cd969f918,2019,09,2019-09
1407,4615.0,2019,Los Angeles,19,8.0,,34.472778000000005,-118.36805600000001,Tick Fire,509.0,2019-10-24 14:51:46+00:00,27.0,22.0,020310d3-7834-4f57-a125-eff0eb3f54e5,2019,10,2019-10
1408,3435.0,2019,El Dorado,9,,,38.724000000000004,-120.145,Caples Fire,,2019-10-11 12:47:59+00:00,,,451c3012-2831-44c1-8fc7-146fd02d2ce0,2019,10,2019-10
1409,3380.0,2019,Lassen,18,,,40.593,-120.581,R-1 Fire,,2019-08-28 19:48:14+00:00,,,4ee8f023-1c92-4266-bb79-d41fdb3a5826,2019,08,2019-08
1410,3126.0,2019,Santa Barbara,42,,,34.5025,-119.785,Cave Fire (No Longer a CAL FIRE Incident),,2019-11-25 19:59:12+00:00,,,7555692b-f672-4660-8f15-d0dab068a193,2019,11,2019-11
1411,2546.0,2019,Monterey,27,,,36.284259999999996,-120.94771000000001,Lonoak Fire,,2019-06-26 09:18:22+00:00,,,35ba5eb8-520f-4660-af60-9e0e00e7b42b,2019,06,2019-06
1412,2534.0,2019,Tehama,52,2.0,,40.036379,-122.637837,Ranch Fire,69.0,2019-11-03 14:16:17+00:00,,,69d98a94-4980-4dc0-b388-61c37c635f32,2019,11,2019-11
1413,2512.0,2019,Yolo,57,,,38.88978,-122.23921999999999,Sand Fire,,2019-06-08 14:50:00+00:00,,7.0,1760d7f8-57a2-4a04-b7e5-0861cc0ee963,2019,06,2019-06
1414,2500.0,2019,Kern,15,,,35.72057,-119.62762,Refuge Fire,,2019-05-07 15:47:00+00:00,,,6f329208-5aa0-45fc-a4ec-db9caf865ca7,2019,05,2019-05
1415,2438.0,2019,Lassen,18,,,39.892222,-120.02972199999999,Long Valley Fire ,,2019-08-24 17:25:04+00:00,,,2ce810c9-88f1-4efe-9254-8cbd339d2397,2019,08,2019-08
1416,2422.0,2019,Stanislaus,50,,,37.46577,-121.28312,Rock Fire,,2019-06-26 08:54:24+00:00,,,4edb5c7c-08d6-4ae0-b8b3-7bb471e26d8e,2019,06,2019-06
1417,1975.0,2019,Inyo,14,,,36.284,-118.228,Cow Fire,,2019-09-06 12:23:00+00:00,,,c3b236b9-3a1d-481d-b1eb-b0aa77c5b462,2019,09,2019-09
1418,1926.0,2019,Riverside,33,0.0,,33.528469,-117.27315700000001,Tenaja,35.0,2019-09-04 16:43:36+00:00,2.0,0.0,f68808fb-a705-4083-a136-1a45c61c7f74,2019,09,2019-09
1419,1872.0,2019,Siskiyou,47,,,41.862237,-122.66225800000001,Lime Fire,515.0,2019-09-07 08:36:32+00:00,,,5c74d3fc-eaeb-4a75-9a07-5f8af961237b,2019,09,2019-09
1420,1764.0,2019,San Luis Obispo,40,,,35.66318,-120.41128,McMillan Fire,,2019-06-12 12:48:00+00:00,,,88a285bc-0dc7-4c51-a35a-5026850b0a6d,2019,06,2019-06
1421,1507.0,2019,Mexico,62,,,32.573437,-116.65873500000001,Border 8 Fire,,2019-08-16 06:14:55+00:00,,,74b94fe9-3524-40ce-ac18-ee637bf66f15,2019,08,2019-08
1422,1350.0,2019,Sutter,51,,,39.28926,-121.85906000000001,West Butte Fire,,2019-06-08 14:37:00+00:00,,,23cee99c-662f-4409-80d0-b9eb3a6287b3,2019,06,2019-06
1423,1301.0,2019,State of Oregon,61,,,42.033,-122.175,Ward Fire,,2019-08-09 23:08:25+00:00,,,e3d66b1b-3b3b-40a3-96ec-574c1a27cbe9,2019,08,2019-08
1424,1165.0,2019,State of Nevada,59,,,39.631945,-119.76988100000001,Jasper Fire,,2019-07-13 18:42:22+00:00,,,3086ac2b-bbb3-4321-81e3-3cfdb9e571e9,2019,07,2019-07
1425,1127.0,2019,San Luis Obispo,40,,,35.343761,-119.91371699999999,Boulder Fire,,2019-06-05 10:49:00+00:00,,,107dd529-31b8-4b5f-ab09-4aa79c770d4b,2019,06,2019-06
1426,1020.0,2019,Lassen,18,,,40.943799,-120.27529799999999,W1 McDonald Fire,,2019-08-08 18:42:41+00:00,,,94cdd032-ea04-4713-b54a-dc3476635684,2019,08,2019-08
1427,974.0,2019,San Luis Obispo,40,,,35.63111111,-120.26916667,Gillis Fire,,2019-07-08 16:44:08+00:00,,,1fd11e53-a132-4b89-bc8f-f7061f685ad3,2019,07,2019-07
1428,835.0,2019,San Luis Obispo,40,,,35.307590000000005,-119.96498000000001,Belmont Fire,,2019-05-29 17:10:00+00:00,,,e2d77e59-b831-4267-a50b-89ede499a885,2019,05,2019-05
1429,757.0,2019,Contra Costa,7,,,37.908362,-121.872941,Marsh Complex,,2019-08-03 03:16:00+00:00,,,1f576988-2ad0-4a7b-afed-f650caafc579,2019,08,2019-08
1430,756.0,2019,Tulare,54,9.0,,36.40193,-119.030621,Creek Fire,185.0,2019-08-31 15:31:59+00:00,0.0,0.0,8faaa845-634f-4f94-b25e-f5ae78703da6,2019,08,2019-08
1431,745.0,2019,Los Angeles,19,,,34.098191,-118.47871699999999,Getty Fire ,,2019-10-28 06:46:55+00:00,,,e693477a-37d2-4aba-9e73-a63421a2b3a6,2019,10,2019-10
1432,703.0,2019,Mendocino,23,,,39.224309999999996,-123.12886999999999,Burris Fire,,2019-10-27 14:54:40+00:00,,,9cc1af36-29f2-4af5-afa7-23b9ce17630e,2019,10,2019-10
1433,604.0,2019,Placer,31,,,38.751647999999996,-121.43263600000002,Baseline Fire ,,2019-09-20 15:02:08+00:00,,,ebc468e3-c2ec-43ff-95e9-c319a7ec3d40,2019,09,2019-09
1434,600.0,2019,Shasta,45,8.0,,40.715556,-122.24194399999999,Mountain Fire,187.0,2019-08-22 11:02:09+00:00,7.0,14.0,1bf3e829-5fb3-43d2-9179-6c337709df19,2019,08,2019-08
1435,600.0,2019,Stanislaus,50,,,37.259879999999995,-121.09375,Stuhr Fire,,2019-06-07 16:55:00+00:00,,,8edf51ea-1e4f-4e73-8e04-e168417ed39b,2019,06,2019-06
1436,526.0,2019,Napa,28,6.0,,38.165873,-122.211671,American Fire,163.0,2019-10-06 16:36:50+00:00,,1.0,74c3d01f-8809-40bc-a0e2-b1cc24bf1a7d,2019,10,2019-10
1437,525.0,2019,Riverside,33,,,33.919507,-117.103765,Jerry Fire,,2019-06-21 13:02:00+00:00,,,8c666963-1f9d-43c6-bc3a-cab623d81f27,2019,06,2019-06
1438,520.0,2019,Riverside,33,8.0,,33.4853,-117.043723,Horseshoe Fire ,235.0,2019-09-14 17:53:00+00:00,,,c9327432-b3d3-4ea1-b810-d339dc9e25c3,2019,09,2019-09
1439,496.0,2019,Butte,4,0.0,,39.45296,-121.41261899999999,Swedes Fire,16.0,2019-09-07 15:06:00+00:00,0.0,2.0,63a43984-64ce-40aa-bbc3-98330a46353f,2019,09,2019-09
1440,448.0,2019,San Diego,37,,,32.575556,-117.02666699999999,Caliente Fire,,2019-08-01 14:53:15+00:00,,,ca65fae0-e6d7-4600-890c-62da03753131,2019,08,2019-08
1441,448.0,2019,Kern,15,,,35.60989,-118.41203999999999,Mesa Fire ,,2019-07-31 17:13:53+00:00,,,1f0d1a35-bf41-45d8-b3b8-26cca8d2d83e,2019,07,2019-07
1442,423.0,2019,Mariposa,22,,,37.532028000000004,-120.208019,Hunter Fire,,2019-08-15 15:15:56+00:00,,,852f3058-ccaa-4877-8e8e-f5b8a9649936,2019,08,2019-08
1443,420.0,2019,Santa Barbara,42,,,34.484722,-120.19083300000001,Real Fire,,2019-10-17 16:31:00+00:00,,,baa2a51c-40bc-420c-9f88-db4783872d65,2019,10,2019-10
1444,381.0,2019,Tulare,54,,,36.150999999999996,-118.185,Broder Fire,9.0,2019-09-06 12:39:18+00:00,,,737ef617-abaa-44a1-9bbc-f46240468b8f,2019,09,2019-09
1445,350.0,2019,Riverside,33,,,33.975405,-117.20706799999999,Reche Fire,,2019-10-10 14:18:17+00:00,1.0,1.0,8739a46c-9d9b-464c-87d0-31738601d96f,2019,10,2019-10
1446,328.0,2019,Riverside,33,,,33.985972,-117.414111,46 Fire,,2019-10-31 06:22:34+00:00,,,e59fa47f-0f47-49a9-a2c5-092cfaf68ed5,2019,10,2019-10
1447,316.0,2019,Monterey,27,,,35.908333,-120.984167,Lake Fire,,2019-07-29 15:43:48+00:00,,,540b19a4-b84c-4d9c-9cb3-746b53a094b7,2019,07,2019-07
1448,300.0,2019,Butte,4,,,39.622137,-121.693472,Hwy Fire,,2019-09-28 17:48:10+00:00,,,b8e5a940-0fb5-4c63-93ab-a855cfdc4e0c,2019,09,2019-09
1449,283.0,2019,San Joaquin,39,,,37.632059999999996,-121.53838200000001,Hollow Fire,,2019-07-03 15:34:12+00:00,,,89db8bb4-6e3b-4de7-b7d9-287c1a9032c0,2019,07,2019-07
1450,280.0,2019,Trinity,53,,,41.150392,-122.63410800000001,Rams Horn Fire,259.0,2019-09-07 08:49:58+00:00,,,b24dc89c-632d-46a1-8984-2ce037e37834,2019,09,2019-09
1451,280.0,2019,Monterey,27,,,36.008889,-121.466944,Mill Fire,,2019-07-30 13:28:17+00:00,,,233708cc-ed2d-4b85-ba8c-60cf71c912c8,2019,07,2019-07
1452,279.0,2019,Ventura,56,,,34.71011,-119.3547,Snail Fire,,2019-09-01 17:37:43+00:00,,,1b6cdbc8-4ab9-49e9-b6ed-e38d55e263cc,2019,09,2019-09
1453,263.0,2019,Lassen,18,,,40.679318,-120.39276799999999,Snowstorm Fire,,2019-07-05 16:37:04+00:00,,,0f965f2f-3977-4ba5-bf7c-29feef27ee82,2019,07,2019-07
1454,260.0,2019,Lassen,18,,,44.733999999999995,-120.60600000000001,R-6 Fire,40.0,2019-09-06 13:20:00+00:00,,,393edada-d2bf-4a33-94f2-2d2123357015,2019,09,2019-09
1455,257.0,2019,Tulare,54,,,36.18479,-118.99229,Citrus Fire,,2019-06-02 16:12:00+00:00,,,11e0324e-e8ff-4591-b592-9e704ade60d6,2019,06,2019-06
1456,250.0,2019,Riverside,33,,,33.9369,-117.3063,Sycamore Fire,,2019-09-07 20:31:46+00:00,,,a14c1f49-8e49-4709-a21b-6c06471a1002,2019,09,2019-09
1457,244.0,2019,Trinity,53,,,40.062304,-123.222196,Henthorne Fire,,2019-09-05 09:25:00+00:00,,,791059a2-b50f-4ab0-924a-bfdac001e4b9,2019,09,2019-09
1458,244.0,2019,Mariposa,22,,,37.524378000000006,-120.29655100000001,Lake Fire,,2019-07-08 15:30:14+00:00,,,6be8378d-9a89-40a3-bc66-4fc0ab22ebc2,2019,07,2019-07
1459,240.0,2019,Alameda,1,,,37.708743,-121.841879,Harte Fire,,2019-08-09 15:09:50+00:00,,,4affde91-31a9-4588-bf14-7201fc5c548b,2019,08,2019-08
1460,227.0,2019,Siskiyou,47,,,41.492974200000006,-123.2129356,Kidder 2 Fire,,2019-09-07 08:47:46+00:00,,,69b0cca6-c0c6-4a96-8f61-07ebb0ff9dc7,2019,09,2019-09
1461,225.0,2019,Mendocino,23,16.0,,39.005262,-123.195306,Moose Fire,328.0,2019-08-12 17:10:00+00:00,,,c8f94c30-d0ee-450a-8501-30678aa37c0f,2019,08,2019-08
1462,220.0,2019,San Luis Obispo,40,8.0,,35.214364,-120.45588300000001,Lopez Fire,515.0,2019-09-21 14:26:00+00:00,,0.0,840010ca-aef0-4f91-b771-3bf196317d03,2019,09,2019-09
1463,214.0,2019,Riverside,33,,,33.911,-116.980528,Wolf Fire ,,2019-06-29 12:54:13+00:00,,,24d9c2ae-8b11-4536-9b9c-5f4e0d476af0,2019,06,2019-06
1464,213.0,2019,Madera,20,,,37.016944,-119.93416699999999,Madera Fire ,,2019-07-15 18:19:31+00:00,,,f2629bc3-1c8c-4a97-95fa-7d08566dc246,2019,07,2019-07
1465,210.0,2019,Merced,24,,,37.312877,-120.242411,Merced Fire ,,2019-06-29 15:09:52+00:00,,,cc06431a-5153-4f66-8ada-07af53c175c3,2019,06,2019-06
1466,210.0,2019,Santa Clara,43,,,37.21638,-121.70768000000001,Malech Fire,,2019-06-09 14:29:00+00:00,,,6f509c42-9d2b-45df-b705-02dcb9147dde,2019,06,2019-06
1467,208.0,2019,Kern,15,,,34.900833299999995,-118.91833329999999,Tejon Fire,,2019-07-21 15:30:17+00:00,,,49dbe286-1cfe-4e03-a872-13185aae767a,2019,07,2019-07
1468,207.0,2019,Siskiyou,47,,,39.28926,-121.85906000000001,Lumgrey Fire,,2019-06-17 17:50:00+00:00,,,48d3b3c4-fcf5-47d9-920f-3b3c1b0f6fb1,2019,06,2019-06
1469,202.0,2019,Stanislaus,50,,,37.944751000000004,-120.84371999999999,Milton Fire ,,2019-07-15 10:49:00+00:00,,,a03c52ec-7366-43c5-965e-52e2b73df452,2019,07,2019-07
1470,200.0,2019,San Bernardino,36,,,34.183,-117.285,Hillside Fire,,2019-10-31 06:53:47+00:00,,,dfc32e06-b88e-4d30-ae3d-22bc18792f5e,2019,10,2019-10
1471,200.0,2019,Contra Costa,7,,,37.99136,-121.64118,Cypress Complex,,2019-10-27 08:50:23+00:00,,,d299dec7-b09f-47f7-80c9-859ddd1ecef3,2019,10,2019-10
1472,200.0,2019,Ventura,56,,,34.23955,-119.20187,Olivas Fire,,2019-10-11 15:57:10+00:00,,,02e6023e-d306-4a67-a09c-b9224b98661e,2019,10,2019-10
1473,200.0,2019,San Diego,37,8.0,,32.787656,-116.806941,Dehesa Fire ,350.0,2019-09-24 15:00:00+00:00,,,94cd8534-defa-4a82-b1be-42a2704c13d2,2019,09,2019-09
1474,200.0,2019,Santa Barbara,42,,,34.630919,-120.18736799999999,McMurray Fire,,2019-09-09 17:42:43+00:00,,,4cebaf5a-70a7-4262-864b-fb3fe3b1d84d,2019,09,2019-09
1475,193.0,2019,Lassen,18,,,40.072739,-120.158273,Doyle Fire,,2019-07-14 14:02:31+00:00,,,0ab090de-1ec9-41db-b6cf-c7acd370626a,2019,07,2019-07
1476,190.0,2019,Stanislaus,50,,,37.32585,-121.110146,Stuhr Fire ,,2019-09-11 11:25:43+00:00,,,8f6c8f60-1daf-4c04-8507-dcc81656b8c5,2019,09,2019-09
1477,190.0,2019,Monterey,27,,,35.95191,-120.8092,Sargent Fire,,2019-07-09 21:43:36+00:00,,,f32eaf92-82dc-4c31-8a05-76c21845f078,2019,07,2019-07
1478,183.0,2019,Solano,48,,,38.158333,-122.118889,Marshview Fire,,2019-07-24 12:28:45+00:00,,,f0577ec6-5504-4460-83ce-d9bd91624e0a,2019,07,2019-07
1479,172.0,2019,Kern,15,,,35.03855,-119.19453999999999,Vulcan Fire,,2019-05-03 15:04:00+00:00,,,ee290ec6-3815-4c44-a96a-edb331fcc925,2019,05,2019-05
1480,167.0,2019,Riverside,33,,,33.635,-116.801111,Bautista Fire,25.0,2019-09-15 20:13:05+00:00,,,980c4c7d-dcc9-45b3-b5c1-181c1cd445e9,2019,09,2019-09
1481,167.0,2019,San Benito,35,,,36.600167,-120.8405,Antelope Fire,,2019-09-02 15:40:37+00:00,,,ebdceb89-fa30-486a-94f8-3eff8eedbd67,2019,09,2019-09
1482,161.0,2019,Kings,16,,,35.81778,-120.09715,York Fire,,2019-04-28 22:20:00+00:00,,,85bdd89a-4ce5-4539-a274-23fa2b030e7d,2019,04,2019-04
1483,156.0,2019,Shasta,45,,,40.484328999999995,-122.159393,Cottage Fire,8.0,2019-08-15 15:09:55+00:00,,,2443f637-15d7-4cf9-a405-133cf1748300,2019,08,2019-08
1484,156.0,2019,Los Angeles,19,,,34.677864,-118.75239499999999,Five Fire,,2019-08-03 17:01:15+00:00,,,ed5e111d-e34a-42c0-9ce7-818270037c2c,2019,08,2019-08
1485,156.0,2019,San Bernardino,36,,,33.997528,-117.76976599999999,Star Fire,,2019-07-28 13:20:11+00:00,,,d79e71f2-d827-465d-95a8-d80b6e54456e,2019,07,2019-07
1486,155.0,2019,Tulare,54,,,36.28001,-119.10973999999999,Spruce Fire,,2019-06-01 15:49:00+00:00,,,812a492e-35cb-4bb0-9e5a-1ec181d8b97e,2019,06,2019-06
1487,150.0,2019,Contra Costa,7,,,38.03545,-122.2241,Sky Fire ,,2019-10-27 11:29:03+00:00,,,64104ca2-a187-4b11-bb43-e22253bbcb52,2019,10,2019-10
1488,150.0,2019,San Diego,37,,,32.767649,-116.79603200000001,Dehesa Fire,,2019-07-28 19:51:55+00:00,,,5a633180-7b70-4fb6-b859-b5826775b5fc,2019,07,2019-07
1489,148.0,2019,Placer,31,,,38.738170000000004,-121.39419,Dyer Fire,,2019-06-26 22:43:07+00:00,,,ac723863-413e-43f8-b4b6-2311e81e36ae,2019,06,2019-06
1490,145.0,2019,San Bernardino,36,,,34.183624,-117.274276,Old Water Fire,,2019-10-24 04:53:17+00:00,,,956f8cd5-f4fb-43d7-8a34-1bb5db551995,2019,10,2019-10
1491,144.0,2019,Santa Clara,43,,,37.45899,-121.22093000000001,Canyon Fire,,2019-05-30 16:19:00+00:00,,,329ac0b8-a2c1-4a72-bd09-dd86c477162b,2019,05,2019-05
1492,140.0,2019,Solano,48,,,38.07205,-122.22463,Glencove Fire ,,2019-10-27 11:52:15+00:00,,,c9f9ded3-170f-4b04-a50e-2c03153c663f,2019,10,2019-10
1493,139.0,2019,Alameda,1,,,37.71734,-121.55866999999999,Patterson Fire,,2019-08-21 17:56:05+00:00,,,d35fa87b-0f19-4dd8-8739-4bdbc92d1361,2019,08,2019-08
1494,131.0,2019,Lassen,18,,,40.562,-120.544,Horse Fire,,2019-08-24 16:33:58+00:00,,,97c4d72f-c1e9-425e-9dcf-44150047af92,2019,08,2019-08
1495,131.0,2019,Ventura,56,,,34.366111,-118.96,South Fire ,,2019-07-14 11:45:00+00:00,,,c1574fd4-92ca-400f-84cb-b10f18ebb4bd,2019,07,2019-07
1496,130.0,2019,Lassen,18,,,40.886677,-120.336977,R-1 Fire,,2019-08-07 17:21:13+00:00,,,5f7b19a6-5f22-49ac-bf0e-ecef96385d37,2019,08,2019-08
1497,130.0,2019,Mendocino,23,,,39.831762,-123.84601299999999,Usal Fire,,2019-07-27 23:36:00+00:00,,,5edb4ec4-615c-45fb-a236-9a4225eedaff,2019,07,2019-07
1498,130.0,2019,Riverside,33,,,33.650237,-116.17253400000001,Shady Fire,,2019-05-18 22:53:00+00:00,,,e98603d2-f44e-4a9e-b83d-5e9f94766b53,2019,05,2019-05
1499,128.0,2019,Santa Clara,43,,,37.467744,-121.842751,Reservoir Fire,,2019-09-21 11:49:00+00:00,,,3934f762-ba99-471a-b1d9-dc064276c383,2019,09,2019-09
1500,128.0,2019,Modoc,25,,,41.909,-120.306,Goose 2 Fire,,2019-07-17 16:13:41+00:00,,,d5ebf295-49d5-4a6a-ae13-47a921355e19,2019,07,2019-07
1501,121.0,2019,Fresno,10,,,36.669090000000004,-119.3046,Hill Fire,,2019-05-29 17:18:00+00:00,,,72cb3684-c194-4180-bdfe-22775f86a594,2019,05,2019-05
1502,120.0,2019,San Diego,37,,,33.396840000000005,-117.29665,Weisgarber Fire,,2019-06-20 14:56:00+00:00,,,779c4b9a-19bf-487f-ba65-6589aea27420,2019,06,2019-06
1503,120.0,2019,San Luis Obispo,40,,,35.57376,-120.11738000000001,Bitter Fire ,,2019-06-10 11:55:00+00:00,,,e1e4dad4-7ea6-48ec-b34d-3128cf55cc43,2019,06,2019-06
1504,115.0,2019,Kern,15,,,35.65189,-118.92545,Woody Fire,,2019-04-30 18:37:00+00:00,,,d3beabf6-63e9-4cad-a17c-58bb36abd7ac,2019,04,2019-04
1505,105.0,2019,Los Angeles,19,,,34.675542,-118.34223899999999,West Fire ,,2019-08-13 14:37:54+00:00,,,eb975e90-a689-40fc-8f44-b13c774de0e8,2019,08,2019-08
1506,103.0,2019,Modoc,25,,,41.43783,-120.23976,Meadow Fire (Not a CAL FIRE incident),,2019-08-02 16:53:18+00:00,,,2f735b66-c275-4557-a8ad-0ff60e0552f3,2019,08,2019-08
1507,100.0,2019,Santa Barbara,42,,,34.665699,-119.94973999999999,Range Fire,,2019-07-28 22:39:05+00:00,,,bc2edb86-fb4b-4dba-a9e0-5339f27d9bce,2019,07,2019-07
1508,100.0,2019,San Diego,37,,,32.566389,-116.7525,Border Fire,,2019-07-12 13:20:39+00:00,,,8c46fde6-7a1c-482b-97cc-afff1bc5d27c,2019,07,2019-07
1509,98.0,2019,Riverside,33,9.0,,33.900994,-117.170588,Kennedy Fire,150.0,2019-09-21 17:22:00+00:00,,,7b283f4f-c613-4840-aa90-1f6e9fa1573a,2019,09,2019-09
1510,97.0,2019,San Diego,37,,,33.055124,-116.742508,Sawday Fire ,150.0,2019-10-25 10:52:04+00:00,,,a6701bb9-7086-4dbc-ac5f-8c98eeb0279a,2019,10,2019-10
1511,96.0,2019,Riverside,33,,,33.812837200000004,-117.1228851,Orange fire,,2019-07-13 10:36:00+00:00,,,777caabb-3850-4db2-ba02-2d95fda38db6,2019,07,2019-07
1512,95.0,2019,San Luis Obispo,40,,,35.004721999999994,-120.435278,Thompson Fire ,,2019-07-24 20:09:59+00:00,,,63b69be6-bd39-4bb4-aee1-7b59dbf7c360,2019,07,2019-07
1513,94.0,2019,Riverside,33,,,33.740219,-117.33372800000001,Toro Fire ,,2019-08-05 15:36:23+00:00,,,0089d3c4-c554-46e1-8eb9-af95e4dfae0c,2019,08,2019-08
1514,91.0,2019,Ventura,56,,,34.156389000000004,-118.950833,Wendy Fire,,2019-10-10 21:28:58+00:00,,,fd21c9dc-a89f-4a29-990b-33b95ae2adc9,2019,10,2019-10
1515,91.0,2019,Siskiyou,47,,,41.749666999999995,-123.00083300000001,Bar Fire,,2019-09-15 15:52:00+00:00,,,8b4a5b95-3f51-4038-a7ea-b5ed3c73c2e5,2019,09,2019-09
1516,90.0,2019,San Joaquin,39,,,37.962557000000004,-121.468074,Whiskey Fire,,2019-07-16 18:44:15+00:00,,,12528e0f-03e0-4598-8df0-e3017fa7382a,2019,07,2019-07
1517,90.0,2019,Shasta,45,,,40.41404,-122.66779,Trinity Fire,,2019-06-26 15:35:00+00:00,,,2f3e47bb-8595-4c9f-bfa6-6fd76e465c12,2019,06,2019-06
1518,85.0,2019,El Dorado,9,,,38.898915,-120.946657,Country Fire,,2019-09-03 14:57:31+00:00,,4.0,89008310-149d-480f-946f-4ce5a2a71c3f,2019,09,2019-09
1519,84.0,2019,Sacramento,34,,,38.3525,-121.12361100000001,Browns Fire,,2019-08-02 09:23:00+00:00,,,12e44df4-d425-4f09-96b9-25256ffbdcb2,2019,08,2019-08
1520,83.0,2019,Tuolumne,55,,,37.838333,-120.625556,Tulloch Fire,,2019-09-23 15:55:57+00:00,,,e7910549-a5ca-4712-bd04-349c49c1ba15,2019,09,2019-09
1521,83.0,2019,Siskiyou,47,,,41.834365999999996,-122.65656899999999,Tree Fire,,2019-07-27 10:15:00+00:00,,,4ba68199-b45d-49da-91e8-bee9921b621b,2019,07,2019-07
1522,81.0,2019,Solano,48,,,38.455,-121.969167,Timm Fire ,,2019-08-13 15:41:24+00:00,,,ce97fe6d-a635-45f1-bc18-cdd1698673c2,2019,08,2019-08
1523,81.0,2019,San Bernardino,36,,,34.42386,-117.10318000000001,Milpas Fire,,2019-07-22 19:45:27+00:00,,,9e6b72f0-5f8a-41fe-a60d-40d7bc2f5637,2019,07,2019-07
1524,81.0,2019,Riverside,33,,,33.514658000000004,-116.7884,Meadow Fire,,2019-07-16 13:45:43+00:00,,,72384606-035c-4d00-8887-84a9da7d0e57,2019,07,2019-07
1525,80.0,2019,Butte,4,,,39.551423,-121.80053799999999,Nelson Fire ,,2019-10-24 14:43:10+00:00,,,6890469e-78d7-4dac-b162-6c23498fabcc,2019,10,2019-10
1526,80.0,2019,Riverside,33,,,33.77777348,-117.487578,Ivy Fire,,2019-08-25 10:58:28+00:00,,,cb87a6f4-a560-41a5-81c0-1064d0c368b6,2019,08,2019-08
1527,80.0,2019,San Diego,37,,,32.57394,-116.760465,Border 9 Fire,,2019-08-15 16:24:24+00:00,,,e094035d-ac9c-4ea9-a23b-bb55321a64d6,2019,08,2019-08
1528,80.0,2019,Santa Clara,43,,,37.433192,-121.807258,Sweigert Fire ,,2019-07-24 20:01:44+00:00,,,a8c2bf1e-bb0f-4eec-a435-36d7723dfda6,2019,07,2019-07
1529,80.0,2019,Riverside,33,,,33.569379999999995,-116.07896000000001,Lincoln Fire,,2019-07-12 17:15:31+00:00,,,6311a921-f8e9-45c1-b10d-fee8be8dae29,2019,07,2019-07
1530,80.0,2019,Yuba,58,,,39.24678,-121.32399,Scott Fire,,2019-06-25 13:51:09+00:00,,,31cbc968-6d9d-412b-8bc3-6846ca398fe2,2019,06,2019-06
1531,80.0,2019,Yuba,58,,,39.24678,-121.32399,Scott Fire,,2019-06-24 11:57:00+00:00,,,937f9f26-8d23-4ee7-a0f3-61313dcc63f3,2019,06,2019-06
1532,75.0,2019,Lake,17,,,39.100408,-122.496548,Eagle Fire,,2019-11-05 06:52:14+00:00,,,600d608d-6279-435d-bc9b-99aacaa5e80f,2019,11,2019-11
1533,74.0,2019,Santa Clara,43,,,37.189040000000006,-121.69496799999999,Coyote Fire,,2019-07-02 16:10:02+00:00,,,be4489fb-f51f-4109-8132-c7a28e0d9995,2019,07,2019-07
1534,70.0,2019,Yuba,58,,,39.15641,-121.56363,Levee Fire,,2019-06-08 13:07:00+00:00,,,3fd43a39-4e82-4b7e-a642-be86b5c73522,2019,06,2019-06
1535,68.0,2019,Tehama,52,,,39.847708000000004,-122.1604,Corning Fire ,,2019-10-09 08:31:40+00:00,,,18fe1e24-799d-4aa9-a7ec-fa8e331ae3e9,2019,10,2019-10
