,STATION,NAME,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,COUNTY
2033,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2012-10,1.39,84.5,Santa Cruz.csv
2034,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2012-11,9.47,72.5,Santa Cruz.csv
2035,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2012-12,20.27,61.1,Santa Cruz.csv
2036,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-01,1.23,65.7,Santa Cruz.csv
2037,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-02,0.53,71.5,Santa Cruz.csv
2038,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-03,2.43,74.9,Santa Cruz.csv
2039,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-04,1.04,82.0,Santa Cruz.csv
2040,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-05,0.01,83.9,Santa Cruz.csv
2041,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-06,0.08,87.6,Santa Cruz.csv
2042,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-07,0.0,88.2,Santa Cruz.csv
2043,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-08,0.0,90.9,Santa Cruz.csv
2044,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-09,0.4,89.2,Santa Cruz.csv
2045,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-10,0.05,81.9,Santa Cruz.csv
2046,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-11,0.8,74.2,Santa Cruz.csv
2047,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2013-12,1.14,69.8,Santa Cruz.csv
2048,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-01,0.02,76.1,Santa Cruz.csv
2049,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-02,12.51,67.2,Santa Cruz.csv
2050,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-03,5.68,74.4,Santa Cruz.csv
2051,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-04,1.67,79.2,Santa Cruz.csv
2052,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-05,0.01,85.1,Santa Cruz.csv
2053,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-06,0.04,87.3,Santa Cruz.csv
2054,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-07,0.05,89.3,Santa Cruz.csv
2055,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-08,0.0,88.9,Santa Cruz.csv
2056,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-09,0.86,88.8,Santa Cruz.csv
2057,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-10,0.96,87.7,Santa Cruz.csv
2058,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-11,5.39,72.9,Santa Cruz.csv
2059,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2014-12,20.09,62.0,Santa Cruz.csv
2060,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-01,0.0,73.7,Santa Cruz.csv
2061,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-02,4.45,73.4,Santa Cruz.csv
2062,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-03,0.44,81.5,Santa Cruz.csv
2063,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-04,2.82,78.8,Santa Cruz.csv
2064,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-05,0.23,75.8,Santa Cruz.csv
2065,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-06,0.04,88.1,Santa Cruz.csv
2066,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-07,0.0,89.3,Santa Cruz.csv
2067,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-08,0.0,94.2,Santa Cruz.csv
2068,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-09,0.02,95.2,Santa Cruz.csv
2069,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-10,0.04,89.1,Santa Cruz.csv
2070,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-11,2.87,71.8,Santa Cruz.csv
2071,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2015-12,8.75,61.6,Santa Cruz.csv
2072,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-01,17.38,60.5,Santa Cruz.csv
2073,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-02,1.29,77.9,Santa Cruz.csv
2075,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-04,1.32,79.8,Santa Cruz.csv
2076,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-05,0.32,79.3,Santa Cruz.csv
2077,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-06,0.0,92.2,Santa Cruz.csv
2078,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-07,0.0,90.6,Santa Cruz.csv
2079,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-08,0.01,87.2,Santa Cruz.csv
2080,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-09,0.09,91.5,Santa Cruz.csv
2081,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-10,9.63,78.1,Santa Cruz.csv
2082,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-11,4.13,71.1,Santa Cruz.csv
2083,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2016-12,10.22,62.2,Santa Cruz.csv
2084,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-01,32.73,59.7,Santa Cruz.csv
2085,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-02,24.43,61.6,Santa Cruz.csv
2086,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-03,7.56,75.8,Santa Cruz.csv
2087,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-04,5.79,75.4,Santa Cruz.csv
2088,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-05,0.03,81.9,Santa Cruz.csv
2089,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-06,0.08,87.8,Santa Cruz.csv
2090,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-07,0.0,93.3,Santa Cruz.csv
2091,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-08,0.0,90.9,Santa Cruz.csv
2092,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-09,0.02,91.9,Santa Cruz.csv
2093,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-10,0.19,88.3,Santa Cruz.csv
2094,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-11,7.51,70.7,Santa Cruz.csv
2095,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2017-12,0.11,69.6,Santa Cruz.csv
2096,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-01,8.75,65.5,Santa Cruz.csv
2097,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-02,0.5,73.1,Santa Cruz.csv
2098,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-03,13.13,68.5,Santa Cruz.csv
2099,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-04,3.51,75.8,Santa Cruz.csv
2100,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-05,0.03,78.7,Santa Cruz.csv
2101,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-06,0.04,87.0,Santa Cruz.csv
2102,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-07,0.0,93.1,Santa Cruz.csv
2103,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-08,0.0,89.8,Santa Cruz.csv
2104,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-09,0.0,87.2,Santa Cruz.csv
2105,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-10,0.02,85.4,Santa Cruz.csv
2106,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-11,8.2,75.5,Santa Cruz.csv
2107,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2018-12,4.54,64.7,Santa Cruz.csv
2108,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-01,15.31,63.9,Santa Cruz.csv
2109,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-02,20.59,57.6,Santa Cruz.csv
2110,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-03,10.19,67.1,Santa Cruz.csv
2111,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-04,1.26,76.4,Santa Cruz.csv
2112,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-05,4.93,75.9,Santa Cruz.csv
2113,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-06,0.02,85.9,Santa Cruz.csv
2114,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-07,0.01,89.2,Santa Cruz.csv
2115,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-08,0.03,93.2,Santa Cruz.csv
2116,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-09,0.13,91.3,Santa Cruz.csv
2117,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-10,0.0,86.8,Santa Cruz.csv
2118,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-11,2.72,74.4,Santa Cruz.csv
2119,USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,2019-12,17.41,59.4,Santa Cruz.csv
2407,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-01,2.69,65.5,Santa Cruz.csv
2408,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-02,0.91,65.5,Santa Cruz.csv
2409,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-03,5.09,64.1,Santa Cruz.csv
2410,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-04,3.0,69.1,Santa Cruz.csv
2411,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-05,0.04,71.4,Santa Cruz.csv
2413,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-07,0.07,68.3,Santa Cruz.csv
2414,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-08,0.01,70.5,Santa Cruz.csv
2415,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-09,0.0,70.2,Santa Cruz.csv
2416,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-10,0.41,73.6,Santa Cruz.csv
2417,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-11,4.46,67.6,Santa Cruz.csv
2418,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2012-12,6.03,57.4,Santa Cruz.csv
2419,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-01,0.69,60.9,Santa Cruz.csv
2420,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-02,0.47,60.6,Santa Cruz.csv
2421,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-03,0.59,64.5,Santa Cruz.csv
2422,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-04,0.6,68.2,Santa Cruz.csv
2423,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-05,0.0,71.6,Santa Cruz.csv
2424,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-06,0.05,72.7,Santa Cruz.csv
2425,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-07,0.02,69.8,Santa Cruz.csv
2426,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-08,0.06,73.7,Santa Cruz.csv
2427,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-09,0.08,77.6,Santa Cruz.csv
2428,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-10,0.22,71.4,Santa Cruz.csv
2429,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-11,0.45,68.1,Santa Cruz.csv
2430,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2013-12,0.25,64.8,Santa Cruz.csv
2431,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-01,0.05,70.5,Santa Cruz.csv
2432,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-02,4.71,62.4,Santa Cruz.csv
2433,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-03,2.29,67.2,Santa Cruz.csv
2434,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-04,1.1,67.8,Santa Cruz.csv
2435,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-05,0.03,75.6,Santa Cruz.csv
2436,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-06,0.01,72.0,Santa Cruz.csv
2437,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-07,0.06,75.5,Santa Cruz.csv
2438,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-08,0.0,74.6,Santa Cruz.csv
2439,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-09,0.41,75.1,Santa Cruz.csv
2440,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-10,1.0,79.4,Santa Cruz.csv
2441,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-11,2.53,69.7,Santa Cruz.csv
2442,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2014-12,9.44,63.3,Santa Cruz.csv
2443,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-01,0.0,68.5,Santa Cruz.csv
2444,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-02,2.23,69.3,Santa Cruz.csv
2445,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-03,0.67,72.8,Santa Cruz.csv
2446,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-04,0.53,69.9,Santa Cruz.csv
2447,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-05,0.22,64.6,Santa Cruz.csv
2448,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-06,0.01,71.4,Santa Cruz.csv
2449,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-07,0.06,75.0,Santa Cruz.csv
2450,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-08,0.14,78.7,Santa Cruz.csv
2451,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-09,0.01,82.7,Santa Cruz.csv
2452,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-10,0.05,79.4,Santa Cruz.csv
2453,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-11,3.1,65.6,Santa Cruz.csv
2454,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2015-12,4.52,59.0,Santa Cruz.csv
2455,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-01,7.94,59.6,Santa Cruz.csv
2456,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-02,0.64,69.4,Santa Cruz.csv
2457,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-03,7.59,64.3,Santa Cruz.csv
2458,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-04,0.63,69.7,Santa Cruz.csv
2459,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-05,0.13,66.6,Santa Cruz.csv
2460,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-06,0.0,73.9,Santa Cruz.csv
2461,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-07,0.0,71.3,Santa Cruz.csv
2462,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-08,0.0,68.6,Santa Cruz.csv
2463,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-09,0.0,75.6,Santa Cruz.csv
2464,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-10,0.0,71.3,Santa Cruz.csv
2465,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-11,1.89,67.1,Santa Cruz.csv
2466,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2016-12,5.48,59.3,Santa Cruz.csv
2467,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-01,13.36,57.8,Santa Cruz.csv
2468,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-02,9.8,60.8,Santa Cruz.csv
2469,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-03,3.99,66.7,Santa Cruz.csv
2470,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-04,2.99,66.8,Santa Cruz.csv
2471,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-05,0.09,68.1,Santa Cruz.csv
2472,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-06,0.11,72.1,Santa Cruz.csv
2473,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-07,0.0,72.4,Santa Cruz.csv
2474,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-08,0.0,74.2,Santa Cruz.csv
2475,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-09,0.18,79.9,Santa Cruz.csv
2476,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-10,0.08,77.4,Santa Cruz.csv
2477,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-11,2.03,68.4,Santa Cruz.csv
2478,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2017-12,0.14,66.8,Santa Cruz.csv
2479,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-01,3.39,63.4,Santa Cruz.csv
2480,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-02,0.03,65.7,Santa Cruz.csv
2482,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-04,2.2,64.9,Santa Cruz.csv
2483,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-05,0.06,66.4,Santa Cruz.csv
2484,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-06,0.01,71.7,Santa Cruz.csv
2485,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-07,0.03,74.1,Santa Cruz.csv
2486,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-08,0.0,72.1,Santa Cruz.csv
2487,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-09,0.0,71.0,Santa Cruz.csv
2488,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-10,0.14,74.5,Santa Cruz.csv
2489,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-11,4.05,70.5,Santa Cruz.csv
2490,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2018-12,2.87,61.5,Santa Cruz.csv
2491,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-01,5.9,62.0,Santa Cruz.csv
2492,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-02,8.04,57.0,Santa Cruz.csv
2493,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-03,6.06,63.1,Santa Cruz.csv
2494,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-04,0.43,67.0,Santa Cruz.csv
2495,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-05,2.26,65.6,Santa Cruz.csv
2496,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-06,0.09,72.8,Santa Cruz.csv
2497,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-07,0.01,72.6,Santa Cruz.csv
2498,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-08,0.02,76.7,Santa Cruz.csv
2499,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-09,0.1,81.3,Santa Cruz.csv
2500,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-10,0.0,78.3,Santa Cruz.csv
2501,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-11,2.04,68.9,Santa Cruz.csv
2502,USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,2019-12,8.7,60.5,Santa Cruz.csv
2535,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-02,0.94,65.2,Santa Cruz.csv
2536,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-03,7.39,65.5,Santa Cruz.csv
2538,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-05,0.06,72.5,Santa Cruz.csv
2539,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-06,0.19,75.1,Santa Cruz.csv
2540,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-07,0.03,73.0,Santa Cruz.csv
2541,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-08,0.0,76.4,Santa Cruz.csv
2542,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-09,0.02,74.3,Santa Cruz.csv
2543,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-10,0.53,74.5,Santa Cruz.csv
2544,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-11,5.56,67.0,Santa Cruz.csv
2545,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2012-12,7.95,57.4,Santa Cruz.csv
2546,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-01,0.9,61.9,Santa Cruz.csv
2547,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-02,0.31,64.7,Santa Cruz.csv
2548,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-03,1.45,69.7,Santa Cruz.csv
2549,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-04,0.93,73.9,Santa Cruz.csv
2550,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-05,0.02,77.2,Santa Cruz.csv
2551,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-06,0.16,76.4,Santa Cruz.csv
2552,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-07,0.03,73.8,Santa Cruz.csv
2553,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-08,0.0,78.9,Santa Cruz.csv
2554,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-09,0.19,80.7,Santa Cruz.csv
2555,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-10,0.07,73.5,Santa Cruz.csv
2556,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-11,0.72,68.6,Santa Cruz.csv
2557,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2013-12,0.29,64.1,Santa Cruz.csv
2558,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2014-01,0.05,69.7,Santa Cruz.csv
2559,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2014-02,7.19,63.6,Santa Cruz.csv
2560,USC00047916,"SANTA CRUZ, CA US",36.98785,-121.99951999999999,2014-03,3.76,71.0,Santa Cruz.csv
