"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-11",,,"1.11",",,,7","58.5",",7","67.8",",,,7","49.2",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-12",,,"9.10",",,,7","54.4",",7","60.7",",,,7","48.1",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-01",,,"0.00",",,,7","51.5",",7","61.2",",,,7","41.9",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-02",,,"2.99",",,,7","57.9",",7","68.1",",,,7","47.6",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-03",,,"0.10",",,,7","62.3",",7","74.3",",,,7","50.3",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-04",,,"1.23",",,,7","61.7",",7","73.7",",,,7","49.6",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-05",,,"0.09",",,,7","62.6",",7","72.5",",,,7","52.8",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-06",,,"0.22",",,,7","72.0",",7","88.0",",,,7","55.9",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-07",,,"0.00",",T,,7","74.4",",7","87.7",",,,7","61.1",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-08",,,"0.00",",,,7","74.5",",7","88.1",",,,7","60.9",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-09",,,"0.03",",,,7","74.6",",7","90.0",",,,7","59.2",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-10",,,"0.05",",,,7","70.2",",7","82.8",",,,7","57.5",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-11",,,"1.48",",,,7","54.7",",7","66.6",",,,7","42.8",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2015-12",,,"2.60",",,,7","49.6",",7","57.9",",,,7","41.3",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-01",,,"5.80",",,,7","51.9",",7","57.8",",,,7","46.0",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-02",,,"0.93",",,,7","56.8",",7","68.2",",,,7","45.4",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-03",,,"5.77",",,,7","58.7",",7","67.7",",,,7","49.6",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-04",,,"1.39",",,,7","63.2",",7","74.5",",,,7","51.9",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-05",,,"0.27",",,,7","66.3",",7","78.1",",,,7","54.5",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-06",,,"0.00",",,,7","72.7",",7","88.1",",,,7","57.3",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-07",,,"0.00",",,,7","73.9",",7","90.4",",,,7","57.4",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-08",,,"0.00",",,,7","71.9",",7","86.7",",,,7","57.1",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-09",,,"0.00",",,,7","72.1",",7","87.8",",,,7","56.5",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-10",,,"2.72",",,,7","65.0",",7","75.9",",,,7","54.1",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-11",,,"1.76",",,,7","58.0",",7","67.3",",,,7","48.7",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2016-12",,,"2.60",",,,7","49.0",",7","58.3",",,,7","39.7",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2017-01",,,"9.95",",,,7","49.2",",7","57.1",",,,7","41.4",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2017-02",,,"7.07",",,,7","54.2",",7","61.9",",,,7","46.5",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2017-03",,,"1.77",",,,7","59.0",",7","70.4",",,,7","47.6",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2017-04",,,"2.91",",,,7","60.2",",7","71.3",",,,7","49.1",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2017-05",,,"0.00",",,,7","67.0",",7","80.4",",,,7","53.6",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2017-06",,,"0.00",",,,7","72.7",",7","86.7",",,,7","58.8",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2017-07",,,"0.00",",,,7","75.0",",7","91.1",",,,7","58.8",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2017-08",,,"0.00",",,,7","74.1",",7","87.7",",,,7","60.5",",,,7"
